GEOID,C17002e1,C17002e2,C17002e3,lowmod_pct,poverty
15000US260590506002,1254,37,48,28.81,low_poverty
15000US260590508001,1257,90,331,40.38,low_poverty
15000US260590509002,743,5,25,46.74,low_poverty
15000US260590510001,1164,51,147,18.11,low_poverty
15000US260590512001,1190,160,162,49.03,low_poverty
15000US260610002003,513,30,34,38.02,low_poverty
15000US260610003001,471,32,22,47.66,low_poverty
15000US260610004001,1227,65,155,45.19,low_poverty
15000US260610006004,1252,130,98,38.78,low_poverty
15000US260610008001,230,74,9,0,low_poverty
15000US260610008002,1485,462,240,75,high_poverty
15000US260610009001,1883,102,86,22.25,low_poverty
15000US260610010003,1205,64,42,29.93,low_poverty
15000US260639505002,751,89,69,52,high_poverty
15000US260639505003,874,27,60,36.99,low_poverty
15000US260639506003,898,110,112,28.8,low_poverty
15000US260639507001,890,70,81,33.17,low_poverty
15000US260639507002,557,16,57,32.35,low_poverty
15000US260639508004,601,0,65,42.86,low_poverty
15000US260639508005,699,90,23,43.75,low_poverty
15000US260639509004,831,64,36,37.58,low_poverty
15000US260639510001,1372,220,119,52.88,high_poverty
15000US260639510003,920,227,100,58.47,high_poverty
15000US260639512002,743,55,43,39.87,low_poverty
15000US260639512004,890,43,116,45,low_poverty
15000US260639900000,0,0,0,0,low_poverty
15000US260650001001,863,10,73,66.67,high_poverty
15000US260650001002,1118,224,189,60.98,high_poverty
15000US260650004003,774,25,224,51.47,high_poverty
15000US260650006001,689,109,183,72.25,high_poverty
15000US260650006002,804,190,120,56.39,high_poverty
15000US260650007002,937,188,249,71.64,high_poverty
15000US260650008004,420,6,69,89.66,high_poverty
15000US260650012001,710,138,256,64.52,high_poverty
15000US260650012002,1058,128,67,64.68,high_poverty
15000US260650017033,1314,214,130,23.26,low_poverty
15000US260650020004,738,54,187,65.64,high_poverty
15000US260650022001,602,30,5,27.61,low_poverty
15000US260650022002,946,54,81,48.94,low_poverty
15000US260650023001,447,0,10,53.96,high_poverty
15000US260650023002,797,14,21,43.18,low_poverty
15000US260650026002,936,176,258,42.38,low_poverty
15000US260650027003,1026,44,361,58.06,high_poverty
15000US260650028002,939,56,49,64.52,high_poverty
15000US260650029022,2710,1004,790,89.1,high_poverty
15000US260650029023,496,69,56,47.97,low_poverty
15000US260650031031,1101,187,105,50.28,low_poverty
15000US260650031035,791,105,24,50,low_poverty
15000US260650037001,749,116,171,67.74,high_poverty
15000US260650037004,1220,97,346,37.12,low_poverty
15000US260650038011,1521,64,83,22.63,low_poverty
15000US260650038022,1611,371,173,46.95,low_poverty
15000US260650040005,912,84,62,16.36,low_poverty
15000US260650041004,1008,461,345,93.62,high_poverty
15000US260650043013,2189,1345,286,92.77,high_poverty
15000US260650044022,706,201,84,91.11,high_poverty
15000US260650044901,0,0,0,100,high_poverty
15000US260650044941,0,0,0,0,low_poverty
15000US260650047001,1081,51,34,28.16,low_poverty
15000US260650047002,1752,116,161,38.96,low_poverty
15000US260650048012,1809,91,125,52.23,high_poverty
15000US260650048013,1492,115,127,25,low_poverty
15000US260650048021,738,0,163,55.4,high_poverty
15000US260650049011,697,0,16,17.93,low_poverty
15000US260650049014,1042,0,167,20.7,low_poverty
15000US260650049024,1249,282,107,46,low_poverty
15000US260650050011,1970,53,58,23.5,low_poverty
15000US260650050013,881,0,33,3.95,low_poverty
15000US260650050014,840,0,0,0,low_poverty
15000US260650051001,880,88,31,48.82,low_poverty
15000US260650051002,1757,375,695,72.63,high_poverty
15000US260650052011,1583,159,309,86.73,high_poverty
15000US260650052012,482,58,7,64.49,high_poverty
15000US260650052015,1016,49,145,86.63,high_poverty
15000US260650053023,1084,13,0,0,low_poverty
15000US260650053024,2559,142,40,21.46,low_poverty
15000US260650053031,1454,522,229,70.21,high_poverty
15000US260650053032,856,58,57,26.83,low_poverty
15000US260650053034,944,182,485,78.95,high_poverty
15000US260650053042,862,59,76,43.51,low_poverty
15000US260650054011,1779,48,81,43.6,low_poverty
15000US260650054023,1144,0,117,44.93,low_poverty
15000US260650057002,1580,49,89,29.5,low_poverty
15000US260650058004,785,16,58,36.55,low_poverty
15000US260650061002,1033,23,80,15.69,low_poverty
15000US260650061004,1220,57,72,44.62,low_poverty
15000US260650062001,1689,41,14,33.77,low_poverty
15000US260650062004,821,0,22,25.24,low_poverty
15000US260650063012,894,62,185,47.02,low_poverty
15000US260650063013,1231,0,126,41.67,low_poverty
15000US260650063021,2573,132,26,18.69,low_poverty
15000US260650064012,1900,27,14,21.41,low_poverty
15000US260650064022,1682,65,132,41.06,low_poverty
15000US260650066001,834,302,82,86.61,high_poverty
15000US260650066003,1516,297,543,86.51,high_poverty
15000US260650067003,1471,138,385,55.35,high_poverty
15000US260650068001,907,154,56,68.62,high_poverty
15000US260650068002,1335,248,342,33.69,low_poverty
15000US260650068004,402,194,34,52.27,high_poverty
15000US260670301001,1206,108,122,43.21,low_poverty
15000US260670301002,1174,107,138,36.21,low_poverty
15000US260670304005,970,144,143,46.7,low_poverty
15000US260670312003,1264,77,120,62.31,high_poverty
15000US260670312004,1167,16,11,27.05,low_poverty
15000US260670313003,942,36,178,37.06,low_poverty
15000US260670313004,1677,40,78,35.35,low_poverty
15000US260670313005,1321,22,60,23.92,low_poverty
15000US260670315002,875,0,25,70.2,high_poverty
15000US260670315003,1829,5,69,18.99,low_poverty
15000US260670317002,709,38,70,66.48,high_poverty
15000US260670319002,1391,26,49,38.25,low_poverty
15000US260690001003,831,72,104,34.62,low_poverty
15000US260690002002,624,35,37,30.82,low_poverty
15000US260690004003,1259,96,112,46.19,low_poverty
15000US260690005002,607,34,52,27.72,low_poverty
15000US260690005003,925,30,78,18.44,low_poverty
15000US260690006003,1206,46,106,31.37,low_poverty
15000US260699900000,0,0,0,0,low_poverty
15000US260710002001,498,25,51,40.52,low_poverty
15000US260710003001,1621,110,318,62.41,high_poverty
15000US260710005002,1127,45,108,26.91,low_poverty
15000US260730002003,1856,65,137,29.09,low_poverty
15000US260730003001,1057,35,92,41.09,low_poverty
15000US260730003004,1372,53,135,20.87,low_poverty
15000US260730004002,1563,464,129,29.04,low_poverty
15000US260730004004,11,11,0,100,high_poverty
15000US260730005003,357,327,22,94.12,high_poverty
15000US260730007001,5578,3044,1122,95.1,high_poverty
15000US260739402004,1446,75,130,52.71,high_poverty
15000US260739403004,1520,80,57,23.86,low_poverty
15000US260739404002,1158,110,236,59.83,high_poverty
15000US260739405001,1209,344,249,75.23,high_poverty
15000US260739405002,1366,358,214,53.57,high_poverty
15000US260750005001,1947,250,397,54.22,high_poverty
15000US260750009003,777,71,117,30.05,low_poverty
15000US260750009004,827,99,81,22.04,low_poverty
15000US260750011001,686,209,167,69.95,high_poverty
15000US260750012002,837,181,140,71.74,high_poverty
15000US260750013002,771,243,49,59.43,high_poverty
15000US260750050002,692,87,70,62.2,high_poverty
15000US260750051003,1080,56,150,43.48,low_poverty
15000US260750052004,1712,0,0,13.09,low_poverty
15000US260750053012,1723,293,117,42.46,low_poverty
15000US260750054003,1560,6,18,30.75,low_poverty
15000US260750056001,1837,87,3,14.03,low_poverty
15000US260750056002,1907,0,0,10.4,low_poverty
15000US260750057003,1245,12,38,17.18,low_poverty
15000US260750058001,0,0,0,0,low_poverty
15000US260750059001,40,0,0,15.38,low_poverty
15000US260750059002,221,8,11,18.92,low_poverty
15000US260750060005,1096,0,83,14.52,low_poverty
15000US260750062004,1241,0,23,16.17,low_poverty
15000US260750064011,1526,43,87,20.54,low_poverty
15000US260750064012,1280,51,0,14.92,low_poverty
15000US260750064023,884,39,0,28.76,low_poverty
15000US260750064025,689,65,43,28.95,low_poverty
15000US260750065002,1879,48,6,13.09,low_poverty
15000US260750065004,1193,91,69,45.96,low_poverty
15000US260750066001,1389,96,179,51.24,high_poverty
15000US260750066003,1868,69,82,35.49,low_poverty
15000US260750067011,1471,36,48,37.5,low_poverty
15000US260750067021,997,10,47,22.73,low_poverty
15000US260750067023,1076,99,411,23.31,low_poverty
15000US260750068012,1240,15,37,11.58,low_poverty
15000US260750068033,445,57,11,48.19,low_poverty
15000US260750068042,2487,26,112,20.08,low_poverty
15000US260770001003,867,291,74,79.37,high_poverty
15000US260770003001,1070,190,224,61.59,high_poverty
15000US260770003004,600,33,271,68.75,high_poverty
15000US260770003005,1395,358,409,94.51,high_poverty
15000US260770005003,709,116,96,71.9,high_poverty
15000US260770005004,821,264,60,58.7,high_poverty
15000US260770005005,572,36,73,66.82,high_poverty
15000US260770006001,1047,119,284,88.83,high_poverty
15000US260770006004,512,93,125,72.64,high_poverty
15000US260770010002,780,0,247,85.44,high_poverty
15000US260770011002,960,34,102,42.59,low_poverty
15000US260770013001,1861,162,210,56.17,high_poverty
15000US260770015011,1029,28,8,27.34,low_poverty
15000US260770015023,1422,341,240,81.35,high_poverty
15000US260770015024,1122,139,226,41.95,low_poverty
15000US260770015035,842,19,91,49.81,low_poverty
15000US260770016041,1839,114,194,48.7,low_poverty
15000US260770018023,1365,174,272,41.6,low_poverty
15000US260770018031,998,259,60,46.67,low_poverty
15000US260770019054,1583,15,0,17.85,low_poverty
15000US260770020031,2420,51,92,17.34,low_poverty
15000US260770020032,3243,195,87,30.77,low_poverty
15000US260770021012,951,0,154,24.38,low_poverty
15000US260770021015,648,26,0,17.48,low_poverty
15000US260770022011,739,66,127,33.86,low_poverty
15000US260770022022,884,26,142,18.48,low_poverty
15000US260770026013,1174,25,11,12.8,low_poverty
15000US260770026015,1335,16,27,10.45,low_poverty
15000US260770027004,2587,33,141,32.71,low_poverty
15000US260770028012,2623,89,28,19.67,low_poverty
15000US260770028021,1506,21,133,25.08,low_poverty
15000US260770029031,1610,305,541,59.56,high_poverty
15000US260770029043,1418,29,170,26.29,low_poverty
15000US260770029044,2910,553,457,64.66,high_poverty
15000US260770030031,3003,0,0,17.43,low_poverty
15000US260770030041,2699,28,276,19.03,low_poverty
15000US260770030043,2864,11,0,9.57,low_poverty
15000US260770034002,1096,79,14,27.19,low_poverty
15000US260770035004,524,21,0,30.43,low_poverty
15000US260770035005,1047,26,69,40.35,low_poverty
15000US260770055013,1714,102,62,55.59,high_poverty
15000US260770061021,765,48,53,34.67,low_poverty
15000US260770061031,1114,46,49,16.67,low_poverty
15000US260770066011,1582,0,115,28.42,low_poverty
15000US260770066012,1182,72,47,20.85,low_poverty
15000US260770067013,719,89,165,38.52,low_poverty
15000US260770067022,1334,151,52,21.45,low_poverty
15000US260799502002,1009,63,111,42.11,low_poverty
15000US260799503003,1168,9,130,32.34,low_poverty
15000US260799503004,1124,183,113,44.25,low_poverty
15000US260799504003,1220,67,133,40.14,low_poverty
15000US260799506011,626,7,27,30.43,low_poverty
15000US260810003002,1198,48,0,17.76,low_poverty
15000US260810003003,1562,19,108,23.68,low_poverty
15000US260810006002,1572,57,76,20.36,low_poverty
15000US260810007001,742,84,19,24.34,low_poverty
15000US260810007002,940,14,29,43.81,low_poverty
15000US260810007003,1443,172,45,53.85,high_poverty
15000US260810008001,1302,431,421,78.69,high_poverty
15000US260810009003,788,171,201,72.44,high_poverty
15000US260810011013,1136,133,145,48.98,low_poverty
15000US260810011021,1977,44,43,34.76,low_poverty
15000US260810011022,2014,605,327,77.62,high_poverty
15000US260810013001,744,131,124,43.64,low_poverty
15000US260810013002,1081,256,268,64.29,high_poverty
15000US260810014001,1262,236,141,44.13,low_poverty
15000US260810014002,1118,225,375,82.22,high_poverty
15000US260810016001,1349,136,194,73.33,high_poverty
15000US260810016004,1290,342,210,74.9,high_poverty
15000US260810016005,837,21,87,45.39,low_poverty
15000US260810018003,1643,13,0,24.3,low_poverty
15000US260810019002,1114,89,45,64.16,high_poverty
15000US260810019003,888,42,106,44.75,low_poverty
15000US260810019006,501,83,45,34.06,low_poverty
15000US260810020001,609,118,23,44.79,low_poverty
15000US260810022001,429,0,157,58.56,high_poverty
15000US260810025002,1007,224,175,38.52,low_poverty
15000US260810026003,1461,360,264,69.75,high_poverty
15000US260810027002,1003,228,245,78.08,high_poverty
15000US260810029001,780,81,63,30.67,low_poverty
15000US260810032003,458,169,64,84.65,high_poverty
15000US260810033002,1306,74,30,28.73,low_poverty
15000US260810034001,1948,131,98,29.41,low_poverty
15000US260810034003,1848,8,588,45.85,low_poverty
15000US260810035002,1772,226,131,51.05,high_poverty
15000US260810035004,1093,184,83,67.91,high_poverty
15000US260810038003,1361,221,400,68.75,high_poverty
15000US260810040002,1166,90,167,78.13,high_poverty
15000US260810043003,1492,125,103,41.35,low_poverty
15000US260810045005,1674,39,147,35.71,low_poverty
15000US260810101013,2002,33,140,21.63,low_poverty
15000US260810101022,1357,125,109,49.38,low_poverty
15000US260810102001,2054,77,103,27.88,low_poverty
15000US260810103021,3523,128,128,19.04,low_poverty
15000US260810104011,1433,208,0,31.45,low_poverty
15000US260810104021,2060,92,166,45.71,low_poverty
15000US260810106002,2755,529,59,21.86,low_poverty
15000US260810107002,2393,32,19,26.36,low_poverty
15000US260810107003,933,41,60,23.79,low_poverty
15000US260810108011,2629,78,129,30.48,low_poverty
15000US260810108022,1746,64,74,25.44,low_poverty
15000US260810109033,1048,0,0,40.18,low_poverty
15000US260810110012,648,0,9,8.62,low_poverty
15000US260810111011,2677,0,85,27.88,low_poverty
15000US260810111022,2123,0,61,16.9,low_poverty
15000US260810112001,798,84,8,15.04,low_poverty
15000US260810113024,790,0,63,40.09,low_poverty
15000US260810114012,1192,67,33,21.99,low_poverty
15000US260810114031,1253,56,181,47.3,low_poverty
15000US260810115001,2361,85,546,50,low_poverty
15000US260810116004,1806,93,174,22.44,low_poverty
15000US260810118011,1356,21,206,34.57,low_poverty
15000US260810118014,3113,17,0,15.35,low_poverty
15000US260810119012,2800,68,15,6.05,low_poverty
15000US260810119021,3805,23,121,16.84,low_poverty
15000US260810120023,1754,45,69,15.87,low_poverty
15000US260810120033,2112,152,75,25.26,low_poverty
15000US260810120042,1308,161,100,19.5,low_poverty
15000US260810120044,549,0,2,68.97,high_poverty
15000US260810122011,3760,17,15,6.37,low_poverty
15000US260810122012,1815,1,49,24.54,low_poverty
15000US260810122031,606,10,68,27.59,low_poverty
15000US260810124002,1348,15,0,12.64,low_poverty
15000US260810126071,2602,38,181,55.13,high_poverty
15000US260810126081,1588,7,246,28.8,low_poverty
15000US260810127011,1422,103,57,27,low_poverty
15000US260810127012,1821,61,412,39.02,low_poverty
15000US260810127023,1078,20,0,17.3,low_poverty
15000US260810128002,1481,0,7,27.58,low_poverty
15000US260810128003,1408,47,29,40.21,low_poverty
15000US260810129012,2380,245,650,66.98,high_poverty
15000US260810129021,1183,0,121,39.8,low_poverty
15000US260810130003,318,24,12,43.37,low_poverty
15000US260810131001,1121,148,249,80.49,high_poverty
15000US260810131003,2181,89,80,20.24,low_poverty
15000US260810133001,1376,321,383,63.1,high_poverty
15000US260810137002,2880,20,421,22.2,low_poverty
15000US260810137004,456,0,16,84.02,high_poverty
15000US260810138011,584,46,0,48.84,low_poverty
15000US260810138023,1525,191,41,52.02,high_poverty
15000US260810138024,2147,274,166,45.95,low_poverty
15000US260810139001,887,0,75,37.58,low_poverty
15000US260810139003,1186,12,55,19.12,low_poverty
15000US260810140001,1731,229,62,26.06,low_poverty
15000US260810140002,656,0,72,57.89,high_poverty
15000US260810140004,1348,34,427,52.15,high_poverty
15000US260810140005,1397,0,75,36.79,low_poverty
15000US260810145012,985,19,87,68.42,high_poverty
15000US260810145013,1944,78,39,43.1,low_poverty
15000US260810145021,2796,91,29,28.16,low_poverty
15000US260810145023,1384,60,172,37.63,low_poverty
15000US260810146011,1960,0,0,19.96,low_poverty
15000US260810147011,789,118,170,83.66,high_poverty
15000US260810147031,2407,186,342,62.2,high_poverty
15000US260810148044,952,31,9,19.66,low_poverty
15000US260810148053,1719,81,39,19.82,low_poverty
15000US260810148061,2610,82,175,13.76,low_poverty
15000US260810148062,2758,18,16,6.75,low_poverty
15000US260830001002,1568,109,241,47.85,low_poverty
15000US260839801001,14,0,1,0,low_poverty
15000US260859601001,716,200,91,51.35,high_poverty
15000US260859612001,805,14,74,57.07,high_poverty
15000US260859612002,1753,378,447,60.38,high_poverty
15000US260859613001,1019,83,213,40.45,low_poverty
